,image_path,image_name,subject_name,mask_path
6849,train/6_49.tif,49,6,train/6_49_mask.tif
10000,train/7_49.tif,49,7,train/7_49_mask.tif
7852,train/8_49.tif,49,8,train/8_49_mask.tif
7832,train/9_49.tif,49,9,train/9_49_mask.tif
9472,train/1_5.tif,5,1,train/1_5_mask.tif
9959,train/10_5.tif,5,10,train/10_5_mask.tif
8499,train/11_5.tif,5,11,train/11_5_mask.tif
4169,train/12_5.tif,5,12,train/12_5_mask.tif
3172,train/13_5.tif,5,13,train/13_5_mask.tif
5140,train/14_5.tif,5,14,train/14_5_mask.tif
1969,train/15_5.tif,5,15,train/15_5_mask.tif
9832,train/16_5.tif,5,16,train/16_5_mask.tif
5718,train/17_5.tif,5,17,train/17_5_mask.tif
672,train/18_5.tif,5,18,train/18_5_mask.tif
3553,train/19_5.tif,5,19,train/19_5_mask.tif
9101,train/2_5.tif,5,2,train/2_5_mask.tif
1361,train/20_5.tif,5,20,train/20_5_mask.tif
7331,train/21_5.tif,5,21,train/21_5_mask.tif
9108,train/22_5.tif,5,22,train/22_5_mask.tif
6767,train/23_5.tif,5,23,train/23_5_mask.tif
3554,train/24_5.tif,5,24,train/24_5_mask.tif
6962,train/25_5.tif,5,25,train/25_5_mask.tif
9524,train/26_5.tif,5,26,train/26_5_mask.tif
7942,train/28_5.tif,5,28,train/28_5_mask.tif
2420,train/29_5.tif,5,29,train/29_5_mask.tif
7274,train/3_5.tif,5,3,train/3_5_mask.tif
10765,train/30_5.tif,5,30,train/30_5_mask.tif
448,train/31_5.tif,5,31,train/31_5_mask.tif
2107,train/32_5.tif,5,32,train/32_5_mask.tif
8587,train/33_5.tif,5,33,train/33_5_mask.tif
10251,train/34_5.tif,5,34,train/34_5_mask.tif
1168,train/35_5.tif,5,35,train/35_5_mask.tif
10875,train/36_5.tif,5,36,train/36_5_mask.tif
9110,train/37_5.tif,5,37,train/37_5_mask.tif
542,train/38_5.tif,5,38,train/38_5_mask.tif
4598,train/39_5.tif,5,39,train/39_5_mask.tif
1032,train/4_5.tif,5,4,train/4_5_mask.tif
789,train/40_5.tif,5,40,train/40_5_mask.tif
9188,train/41_5.tif,5,41,train/41_5_mask.tif
566,train/42_5.tif,5,42,train/42_5_mask.tif
4822,train/43_5.tif,5,43,train/43_5_mask.tif
5263,train/44_5.tif,5,44,train/44_5_mask.tif
3854,train/45_5.tif,5,45,train/45_5_mask.tif
8075,train/46_5.tif,5,46,train/46_5_mask.tif
2341,train/47_5.tif,5,47,train/47_5_mask.tif
7496,train/5_5.tif,5,5,train/5_5_mask.tif
9356,train/6_5.tif,5,6,train/6_5_mask.tif
9714,train/7_5.tif,5,7,train/7_5_mask.tif
6927,train/9_5.tif,5,9,train/9_5_mask.tif
3940,train/1_50.tif,50,1,train/1_50_mask.tif
6892,train/11_50.tif,50,11,train/11_50_mask.tif
389,train/12_50.tif,50,12,train/12_50_mask.tif
1946,train/14_50.tif,50,14,train/14_50_mask.tif
3463,train/15_50.tif,50,15,train/15_50_mask.tif
2790,train/16_50.tif,50,16,train/16_50_mask.tif
9385,train/17_50.tif,50,17,train/17_50_mask.tif
3989,train/19_50.tif,50,19,train/19_50_mask.tif
6847,train/2_50.tif,50,2,train/2_50_mask.tif
9435,train/20_50.tif,50,20,train/20_50_mask.tif
7188,train/21_50.tif,50,21,train/21_50_mask.tif
7482,train/22_50.tif,50,22,train/22_50_mask.tif
5566,train/23_50.tif,50,23,train/23_50_mask.tif
8026,train/24_50.tif,50,24,train/24_50_mask.tif
4726,train/25_50.tif,50,25,train/25_50_mask.tif
6814,train/26_50.tif,50,26,train/26_50_mask.tif
6374,train/27_50.tif,50,27,train/27_50_mask.tif
2703,train/28_50.tif,50,28,train/28_50_mask.tif
489,train/29_50.tif,50,29,train/29_50_mask.tif
3030,train/3_50.tif,50,3,train/3_50_mask.tif
3189,train/31_50.tif,50,31,train/31_50_mask.tif
3577,train/32_50.tif,50,32,train/32_50_mask.tif
9954,train/33_50.tif,50,33,train/33_50_mask.tif
6709,train/34_50.tif,50,34,train/34_50_mask.tif
11178,train/35_50.tif,50,35,train/35_50_mask.tif
2625,train/36_50.tif,50,36,train/36_50_mask.tif
7175,train/37_50.tif,50,37,train/37_50_mask.tif
8287,train/38_50.tif,50,38,train/38_50_mask.tif
9856,train/39_50.tif,50,39,train/39_50_mask.tif
892,train/4_50.tif,50,4,train/4_50_mask.tif
3294,train/40_50.tif,50,40,train/40_50_mask.tif
10962,train/41_50.tif,50,41,train/41_50_mask.tif
630,train/42_50.tif,50,42,train/42_50_mask.tif
1964,train/43_50.tif,50,43,train/43_50_mask.tif
1877,train/44_50.tif,50,44,train/44_50_mask.tif
3086,train/45_50.tif,50,45,train/45_50_mask.tif
3926,train/46_50.tif,50,46,train/46_50_mask.tif
5470,train/47_50.tif,50,47,train/47_50_mask.tif
3382,train/5_50.tif,50,5,train/5_50_mask.tif
4345,train/6_50.tif,50,6,train/6_50_mask.tif
3247,train/7_50.tif,50,7,train/7_50_mask.tif
7080,train/8_50.tif,50,8,train/8_50_mask.tif
5904,train/9_50.tif,50,9,train/9_50_mask.tif
8506,train/1_51.tif,51,1,train/1_51_mask.tif
5880,train/10_51.tif,51,10,train/10_51_mask.tif
8740,train/11_51.tif,51,11,train/11_51_mask.tif
11047,train/12_51.tif,51,12,train/12_51_mask.tif
9090,train/13_51.tif,51,13,train/13_51_mask.tif
6022,train/14_51.tif,51,14,train/14_51_mask.tif
11180,train/15_51.tif,51,15,train/15_51_mask.tif
4984,train/16_51.tif,51,16,train/16_51_mask.tif
4800,train/17_51.tif,51,17,train/17_51_mask.tif
3659,train/18_51.tif,51,18,train/18_51_mask.tif
1272,train/19_51.tif,51,19,train/19_51_mask.tif
496,train/2_51.tif,51,2,train/2_51_mask.tif
9392,train/20_51.tif,51,20,train/20_51_mask.tif
3210,train/21_51.tif,51,21,train/21_51_mask.tif
8114,train/22_51.tif,51,22,train/22_51_mask.tif
4769,train/23_51.tif,51,23,train/23_51_mask.tif
4107,train/24_51.tif,51,24,train/24_51_mask.tif
9219,train/25_51.tif,51,25,train/25_51_mask.tif
5964,train/26_51.tif,51,26,train/26_51_mask.tif
4170,train/27_51.tif,51,27,train/27_51_mask.tif
4184,train/28_51.tif,51,28,train/28_51_mask.tif
104,train/29_51.tif,51,29,train/29_51_mask.tif
7773,train/3_51.tif,51,3,train/3_51_mask.tif
377,train/30_51.tif,51,30,train/30_51_mask.tif
1570,train/31_51.tif,51,31,train/31_51_mask.tif
5556,train/32_51.tif,51,32,train/32_51_mask.tif
6351,train/33_51.tif,51,33,train/33_51_mask.tif
741,train/34_51.tif,51,34,train/34_51_mask.tif
4495,train/35_51.tif,51,35,train/35_51_mask.tif
9805,train/36_51.tif,51,36,train/36_51_mask.tif
3546,train/37_51.tif,51,37,train/37_51_mask.tif
1648,train/38_51.tif,51,38,train/38_51_mask.tif
4023,train/39_51.tif,51,39,train/39_51_mask.tif
6800,train/4_51.tif,51,4,train/4_51_mask.tif
10546,train/40_51.tif,51,40,train/40_51_mask.tif
10210,train/41_51.tif,51,41,train/41_51_mask.tif
8248,train/42_51.tif,51,42,train/42_51_mask.tif
10227,train/43_51.tif,51,43,train/43_51_mask.tif
8055,train/44_51.tif,51,44,train/44_51_mask.tif
462,train/45_51.tif,51,45,train/45_51_mask.tif
325,train/46_51.tif,51,46,train/46_51_mask.tif
7877,train/47_51.tif,51,47,train/47_51_mask.tif
8056,train/5_51.tif,51,5,train/5_51_mask.tif
3176,train/6_51.tif,51,6,train/6_51_mask.tif
4098,train/7_51.tif,51,7,train/7_51_mask.tif
4546,train/8_51.tif,51,8,train/8_51_mask.tif
4372,train/1_52.tif,52,1,train/1_52_mask.tif
3704,train/10_52.tif,52,10,train/10_52_mask.tif
8983,train/11_52.tif,52,11,train/11_52_mask.tif
2244,train/12_52.tif,52,12,train/12_52_mask.tif
2761,train/13_52.tif,52,13,train/13_52_mask.tif
4201,train/14_52.tif,52,14,train/14_52_mask.tif
721,train/15_52.tif,52,15,train/15_52_mask.tif
5675,train/16_52.tif,52,16,train/16_52_mask.tif
1173,train/17_52.tif,52,17,train/17_52_mask.tif
8353,train/18_52.tif,52,18,train/18_52_mask.tif
10833,train/19_52.tif,52,19,train/19_52_mask.tif
3435,train/2_52.tif,52,2,train/2_52_mask.tif
1239,train/20_52.tif,52,20,train/20_52_mask.tif
9047,train/21_52.tif,52,21,train/21_52_mask.tif
2351,train/22_52.tif,52,22,train/22_52_mask.tif
2795,train/23_52.tif,52,23,train/23_52_mask.tif
4527,train/24_52.tif,52,24,train/24_52_mask.tif
5623,train/25_52.tif,52,25,train/25_52_mask.tif
9501,train/26_52.tif,52,26,train/26_52_mask.tif
8531,train/27_52.tif,52,27,train/27_52_mask.tif
6215,train/28_52.tif,52,28,train/28_52_mask.tif
9378,train/29_52.tif,52,29,train/29_52_mask.tif
2322,train/3_52.tif,52,3,train/3_52_mask.tif
2727,train/31_52.tif,52,31,train/31_52_mask.tif
116,train/32_52.tif,52,32,train/32_52_mask.tif
5222,train/33_52.tif,52,33,train/33_52_mask.tif
8205,train/34_52.tif,52,34,train/34_52_mask.tif
3968,train/35_52.tif,52,35,train/35_52_mask.tif
5431,train/36_52.tif,52,36,train/36_52_mask.tif
7525,train/37_52.tif,52,37,train/37_52_mask.tif
2395,train/38_52.tif,52,38,train/38_52_mask.tif
6250,train/39_52.tif,52,39,train/39_52_mask.tif
852,train/4_52.tif,52,4,train/4_52_mask.tif
7067,train/40_52.tif,52,40,train/40_52_mask.tif
6403,train/41_52.tif,52,41,train/41_52_mask.tif
4377,train/42_52.tif,52,42,train/42_52_mask.tif
4857,train/43_52.tif,52,43,train/43_52_mask.tif
10540,train/44_52.tif,52,44,train/44_52_mask.tif
9214,train/45_52.tif,52,45,train/45_52_mask.tif
8591,train/46_52.tif,52,46,train/46_52_mask.tif
2,train/47_52.tif,52,47,train/47_52_mask.tif
3090,train/5_52.tif,52,5,train/5_52_mask.tif
9668,train/7_52.tif,52,7,train/7_52_mask.tif
3063,train/8_52.tif,52,8,train/8_52_mask.tif
22,train/9_52.tif,52,9,train/9_52_mask.tif
1321,train/1_53.tif,53,1,train/1_53_mask.tif
5383,train/10_53.tif,53,10,train/10_53_mask.tif
5314,train/11_53.tif,53,11,train/11_53_mask.tif
9546,train/12_53.tif,53,12,train/12_53_mask.tif
4256,train/13_53.tif,53,13,train/13_53_mask.tif
2829,train/14_53.tif,53,14,train/14_53_mask.tif
6701,train/15_53.tif,53,15,train/15_53_mask.tif
4227,train/16_53.tif,53,16,train/16_53_mask.tif
146,train/17_53.tif,53,17,train/17_53_mask.tif
10733,train/18_53.tif,53,18,train/18_53_mask.tif
10679,train/19_53.tif,53,19,train/19_53_mask.tif
4849,train/2_53.tif,53,2,train/2_53_mask.tif
2175,train/20_53.tif,53,20,train/20_53_mask.tif
8392,train/21_53.tif,53,21,train/21_53_mask.tif
11222,train/22_53.tif,53,22,train/22_53_mask.tif
10490,train/23_53.tif,53,23,train/23_53_mask.tif
512,train/24_53.tif,53,24,train/24_53_mask.tif
2059,train/25_53.tif,53,25,train/25_53_mask.tif
4707,train/26_53.tif,53,26,train/26_53_mask.tif
1963,train/27_53.tif,53,27,train/27_53_mask.tif
10167,train/28_53.tif,53,28,train/28_53_mask.tif
1138,train/29_53.tif,53,29,train/29_53_mask.tif
2032,train/3_53.tif,53,3,train/3_53_mask.tif
9347,train/30_53.tif,53,30,train/30_53_mask.tif
8403,train/31_53.tif,53,31,train/31_53_mask.tif
6119,train/32_53.tif,53,32,train/32_53_mask.tif
10929,train/33_53.tif,53,33,train/33_53_mask.tif
4200,train/34_53.tif,53,34,train/34_53_mask.tif
3180,train/35_53.tif,53,35,train/35_53_mask.tif
6226,train/36_53.tif,53,36,train/36_53_mask.tif
8885,train/37_53.tif,53,37,train/37_53_mask.tif
6447,train/39_53.tif,53,39,train/39_53_mask.tif
6205,train/4_53.tif,53,4,train/4_53_mask.tif
6452,train/40_53.tif,53,40,train/40_53_mask.tif
3743,train/41_53.tif,53,41,train/41_53_mask.tif
5716,train/42_53.tif,53,42,train/42_53_mask.tif
9969,train/43_53.tif,53,43,train/43_53_mask.tif
6601,train/44_53.tif,53,44,train/44_53_mask.tif
8033,train/45_53.tif,53,45,train/45_53_mask.tif
10831,train/46_53.tif,53,46,train/46_53_mask.tif
8835,train/47_53.tif,53,47,train/47_53_mask.tif
7387,train/5_53.tif,53,5,train/5_53_mask.tif
5017,train/6_53.tif,53,6,train/6_53_mask.tif
4214,train/7_53.tif,53,7,train/7_53_mask.tif
3986,train/8_53.tif,53,8,train/8_53_mask.tif
1400,train/9_53.tif,53,9,train/9_53_mask.tif
10004,train/1_54.tif,54,1,train/1_54_mask.tif
4226,train/10_54.tif,54,10,train/10_54_mask.tif
5929,train/11_54.tif,54,11,train/11_54_mask.tif
1514,train/12_54.tif,54,12,train/12_54_mask.tif
2248,train/13_54.tif,54,13,train/13_54_mask.tif
2208,train/14_54.tif,54,14,train/14_54_mask.tif
6813,train/15_54.tif,54,15,train/15_54_mask.tif
4432,train/16_54.tif,54,16,train/16_54_mask.tif
5417,train/17_54.tif,54,17,train/17_54_mask.tif
488,train/18_54.tif,54,18,train/18_54_mask.tif
5506,train/19_54.tif,54,19,train/19_54_mask.tif
3610,train/2_54.tif,54,2,train/2_54_mask.tif
9875,train/20_54.tif,54,20,train/20_54_mask.tif
2109,train/21_54.tif,54,21,train/21_54_mask.tif
336,train/22_54.tif,54,22,train/22_54_mask.tif
5126,train/23_54.tif,54,23,train/23_54_mask.tif
9137,train/24_54.tif,54,24,train/24_54_mask.tif
2445,train/25_54.tif,54,25,train/25_54_mask.tif
1598,train/26_54.tif,54,26,train/26_54_mask.tif
8911,train/27_54.tif,54,27,train/27_54_mask.tif
962,train/28_54.tif,54,28,train/28_54_mask.tif
2764,train/3_54.tif,54,3,train/3_54_mask.tif
10681,train/30_54.tif,54,30,train/30_54_mask.tif
3633,train/32_54.tif,54,32,train/32_54_mask.tif
5828,train/33_54.tif,54,33,train/33_54_mask.tif
992,train/34_54.tif,54,34,train/34_54_mask.tif
2295,train/35_54.tif,54,35,train/35_54_mask.tif
7585,train/36_54.tif,54,36,train/36_54_mask.tif
10285,train/37_54.tif,54,37,train/37_54_mask.tif
1141,train/38_54.tif,54,38,train/38_54_mask.tif
2440,train/39_54.tif,54,39,train/39_54_mask.tif
5565,train/4_54.tif,54,4,train/4_54_mask.tif
9106,train/40_54.tif,54,40,train/40_54_mask.tif
1358,train/41_54.tif,54,41,train/41_54_mask.tif
3195,train/42_54.tif,54,42,train/42_54_mask.tif
7176,train/43_54.tif,54,43,train/43_54_mask.tif
3393,train/44_54.tif,54,44,train/44_54_mask.tif
9194,train/45_54.tif,54,45,train/45_54_mask.tif
6576,train/46_54.tif,54,46,train/46_54_mask.tif
4131,train/47_54.tif,54,47,train/47_54_mask.tif
3500,train/6_54.tif,54,6,train/6_54_mask.tif
3889,train/7_54.tif,54,7,train/7_54_mask.tif
5283,train/8_54.tif,54,8,train/8_54_mask.tif
9704,train/9_54.tif,54,9,train/9_54_mask.tif
7797,train/1_55.tif,55,1,train/1_55_mask.tif
219,train/10_55.tif,55,10,train/10_55_mask.tif
4535,train/11_55.tif,55,11,train/11_55_mask.tif
7199,train/12_55.tif,55,12,train/12_55_mask.tif
1821,train/13_55.tif,55,13,train/13_55_mask.tif
8197,train/14_55.tif,55,14,train/14_55_mask.tif
1497,train/15_55.tif,55,15,train/15_55_mask.tif
3918,train/16_55.tif,55,16,train/16_55_mask.tif
8253,train/17_55.tif,55,17,train/17_55_mask.tif
8120,train/18_55.tif,55,18,train/18_55_mask.tif
799,train/19_55.tif,55,19,train/19_55_mask.tif
7235,train/2_55.tif,55,2,train/2_55_mask.tif
1558,train/20_55.tif,55,20,train/20_55_mask.tif
5070,train/21_55.tif,55,21,train/21_55_mask.tif
2561,train/22_55.tif,55,22,train/22_55_mask.tif
8726,train/23_55.tif,55,23,train/23_55_mask.tif
2638,train/24_55.tif,55,24,train/24_55_mask.tif
351,train/25_55.tif,55,25,train/25_55_mask.tif
10648,train/26_55.tif,55,26,train/26_55_mask.tif
6322,train/27_55.tif,55,27,train/27_55_mask.tif
8137,train/28_55.tif,55,28,train/28_55_mask.tif
4756,train/29_55.tif,55,29,train/29_55_mask.tif
4110,train/3_55.tif,55,3,train/3_55_mask.tif
2521,train/30_55.tif,55,30,train/30_55_mask.tif
9776,train/32_55.tif,55,32,train/32_55_mask.tif
5502,train/33_55.tif,55,33,train/33_55_mask.tif
3448,train/34_55.tif,55,34,train/34_55_mask.tif
3821,train/35_55.tif,55,35,train/35_55_mask.tif
7958,train/36_55.tif,55,36,train/36_55_mask.tif
1183,train/37_55.tif,55,37,train/37_55_mask.tif
2749,train/38_55.tif,55,38,train/38_55_mask.tif
2325,train/39_55.tif,55,39,train/39_55_mask.tif
2238,train/4_55.tif,55,4,train/4_55_mask.tif
1335,train/40_55.tif,55,40,train/40_55_mask.tif
9360,train/41_55.tif,55,41,train/41_55_mask.tif
7950,train/42_55.tif,55,42,train/42_55_mask.tif
10412,train/43_55.tif,55,43,train/43_55_mask.tif
4310,train/44_55.tif,55,44,train/44_55_mask.tif
817,train/45_55.tif,55,45,train/45_55_mask.tif
6167,train/46_55.tif,55,46,train/46_55_mask.tif
7321,train/5_55.tif,55,5,train/5_55_mask.tif
6628,train/6_55.tif,55,6,train/6_55_mask.tif
7862,train/7_55.tif,55,7,train/7_55_mask.tif
9653,train/8_55.tif,55,8,train/8_55_mask.tif
4159,train/9_55.tif,55,9,train/9_55_mask.tif
2239,train/1_56.tif,56,1,train/1_56_mask.tif
3585,train/10_56.tif,56,10,train/10_56_mask.tif
3409,train/11_56.tif,56,11,train/11_56_mask.tif
8739,train/12_56.tif,56,12,train/12_56_mask.tif
10334,train/13_56.tif,56,13,train/13_56_mask.tif
10953,train/15_56.tif,56,15,train/15_56_mask.tif
7802,train/16_56.tif,56,16,train/16_56_mask.tif
1731,train/17_56.tif,56,17,train/17_56_mask.tif
7304,train/18_56.tif,56,18,train/18_56_mask.tif
4530,train/19_56.tif,56,19,train/19_56_mask.tif
10255,train/2_56.tif,56,2,train/2_56_mask.tif
1343,train/20_56.tif,56,20,train/20_56_mask.tif
4354,train/21_56.tif,56,21,train/21_56_mask.tif
265,train/22_56.tif,56,22,train/22_56_mask.tif
10999,train/23_56.tif,56,23,train/23_56_mask.tif
887,train/24_56.tif,56,24,train/24_56_mask.tif
3793,train/25_56.tif,56,25,train/25_56_mask.tif
119,train/26_56.tif,56,26,train/26_56_mask.tif
10360,train/28_56.tif,56,28,train/28_56_mask.tif
4560,train/29_56.tif,56,29,train/29_56_mask.tif
655,train/3_56.tif,56,3,train/3_56_mask.tif
10112,train/30_56.tif,56,30,train/30_56_mask.tif
9023,train/31_56.tif,56,31,train/31_56_mask.tif
1212,train/32_56.tif,56,32,train/32_56_mask.tif
778,train/33_56.tif,56,33,train/33_56_mask.tif
3727,train/34_56.tif,56,34,train/34_56_mask.tif
11258,train/35_56.tif,56,35,train/35_56_mask.tif
5093,train/36_56.tif,56,36,train/36_56_mask.tif
419,train/37_56.tif,56,37,train/37_56_mask.tif
6147,train/38_56.tif,56,38,train/38_56_mask.tif
78,train/39_56.tif,56,39,train/39_56_mask.tif
10117,train/4_56.tif,56,4,train/4_56_mask.tif
10417,train/40_56.tif,56,40,train/40_56_mask.tif
7535,train/41_56.tif,56,41,train/41_56_mask.tif
1840,train/42_56.tif,56,42,train/42_56_mask.tif
3127,train/43_56.tif,56,43,train/43_56_mask.tif
4759,train/44_56.tif,56,44,train/44_56_mask.tif
5984,train/45_56.tif,56,45,train/45_56_mask.tif
4375,train/46_56.tif,56,46,train/46_56_mask.tif
7595,train/47_56.tif,56,47,train/47_56_mask.tif
3020,train/5_56.tif,56,5,train/5_56_mask.tif
2188,train/6_56.tif,56,6,train/6_56_mask.tif
5430,train/7_56.tif,56,7,train/7_56_mask.tif
1481,train/8_56.tif,56,8,train/8_56_mask.tif
7227,train/9_56.tif,56,9,train/9_56_mask.tif
4047,train/1_57.tif,57,1,train/1_57_mask.tif
10324,train/10_57.tif,57,10,train/10_57_mask.tif
1203,train/11_57.tif,57,11,train/11_57_mask.tif
3815,train/12_57.tif,57,12,train/12_57_mask.tif
4298,train/13_57.tif,57,13,train/13_57_mask.tif
5340,train/14_57.tif,57,14,train/14_57_mask.tif
6874,train/15_57.tif,57,15,train/15_57_mask.tif
4846,train/16_57.tif,57,16,train/16_57_mask.tif
2340,train/17_57.tif,57,17,train/17_57_mask.tif
2881,train/18_57.tif,57,18,train/18_57_mask.tif
261,train/19_57.tif,57,19,train/19_57_mask.tif
322,train/2_57.tif,57,2,train/2_57_mask.tif
7760,train/20_57.tif,57,20,train/20_57_mask.tif
1440,train/21_57.tif,57,21,train/21_57_mask.tif
2090,train/22_57.tif,57,22,train/22_57_mask.tif
864,train/23_57.tif,57,23,train/23_57_mask.tif
6728,train/24_57.tif,57,24,train/24_57_mask.tif
5672,train/25_57.tif,57,25,train/25_57_mask.tif
8805,train/27_57.tif,57,27,train/27_57_mask.tif
217,train/28_57.tif,57,28,train/28_57_mask.tif
5641,train/29_57.tif,57,29,train/29_57_mask.tif
5634,train/3_57.tif,57,3,train/3_57_mask.tif
2654,train/31_57.tif,57,31,train/31_57_mask.tif
6537,train/32_57.tif,57,32,train/32_57_mask.tif
2386,train/33_57.tif,57,33,train/33_57_mask.tif
3975,train/34_57.tif,57,34,train/34_57_mask.tif
5157,train/35_57.tif,57,35,train/35_57_mask.tif
10390,train/36_57.tif,57,36,train/36_57_mask.tif
9751,train/37_57.tif,57,37,train/37_57_mask.tif
9548,train/38_57.tif,57,38,train/38_57_mask.tif
152,train/39_57.tif,57,39,train/39_57_mask.tif
8185,train/4_57.tif,57,4,train/4_57_mask.tif
7532,train/40_57.tif,57,40,train/40_57_mask.tif
5503,train/41_57.tif,57,41,train/41_57_mask.tif
750,train/42_57.tif,57,42,train/42_57_mask.tif
6590,train/43_57.tif,57,43,train/43_57_mask.tif
9780,train/44_57.tif,57,44,train/44_57_mask.tif
8218,train/45_57.tif,57,45,train/45_57_mask.tif
2286,train/46_57.tif,57,46,train/46_57_mask.tif
7665,train/47_57.tif,57,47,train/47_57_mask.tif
1762,train/5_57.tif,57,5,train/5_57_mask.tif
2882,train/6_57.tif,57,6,train/6_57_mask.tif
8749,train/7_57.tif,57,7,train/7_57_mask.tif
5742,train/8_57.tif,57,8,train/8_57_mask.tif
8074,train/9_57.tif,57,9,train/9_57_mask.tif
9922,train/1_58.tif,58,1,train/1_58_mask.tif
4133,train/10_58.tif,58,10,train/10_58_mask.tif
5245,train/11_58.tif,58,11,train/11_58_mask.tif
6153,train/12_58.tif,58,12,train/12_58_mask.tif
8795,train/13_58.tif,58,13,train/13_58_mask.tif
11225,train/14_58.tif,58,14,train/14_58_mask.tif
2549,train/15_58.tif,58,15,train/15_58_mask.tif
10715,train/16_58.tif,58,16,train/16_58_mask.tif
2287,train/17_58.tif,58,17,train/17_58_mask.tif
5857,train/18_58.tif,58,18,train/18_58_mask.tif
15,train/19_58.tif,58,19,train/19_58_mask.tif
5908,train/2_58.tif,58,2,train/2_58_mask.tif
8773,train/20_58.tif,58,20,train/20_58_mask.tif
7786,train/21_58.tif,58,21,train/21_58_mask.tif
3805,train/23_58.tif,58,23,train/23_58_mask.tif
6682,train/24_58.tif,58,24,train/24_58_mask.tif
7,train/25_58.tif,58,25,train/25_58_mask.tif
1968,train/26_58.tif,58,26,train/26_58_mask.tif
2779,train/27_58.tif,58,27,train/27_58_mask.tif
3932,train/28_58.tif,58,28,train/28_58_mask.tif
1856,train/29_58.tif,58,29,train/29_58_mask.tif
8838,train/3_58.tif,58,3,train/3_58_mask.tif
6221,train/30_58.tif,58,30,train/30_58_mask.tif
8105,train/31_58.tif,58,31,train/31_58_mask.tif
346,train/32_58.tif,58,32,train/32_58_mask.tif
2634,train/33_58.tif,58,33,train/33_58_mask.tif
5238,train/34_58.tif,58,34,train/34_58_mask.tif
5717,train/35_58.tif,58,35,train/35_58_mask.tif
9768,train/36_58.tif,58,36,train/36_58_mask.tif
10983,train/37_58.tif,58,37,train/37_58_mask.tif
10608,train/39_58.tif,58,39,train/39_58_mask.tif
10781,train/4_58.tif,58,4,train/4_58_mask.tif
8601,train/40_58.tif,58,40,train/40_58_mask.tif
1459,train/41_58.tif,58,41,train/41_58_mask.tif
10645,train/42_58.tif,58,42,train/42_58_mask.tif
35,train/43_58.tif,58,43,train/43_58_mask.tif
9775,train/44_58.tif,58,44,train/44_58_mask.tif
8011,train/45_58.tif,58,45,train/45_58_mask.tif
6323,train/46_58.tif,58,46,train/46_58_mask.tif
9129,train/47_58.tif,58,47,train/47_58_mask.tif
7320,train/5_58.tif,58,5,train/5_58_mask.tif
8910,train/6_58.tif,58,6,train/6_58_mask.tif
9713,train/7_58.tif,58,7,train/7_58_mask.tif
6885,train/8_58.tif,58,8,train/8_58_mask.tif
4521,train/9_58.tif,58,9,train/9_58_mask.tif
80,train/10_59.tif,59,10,train/10_59_mask.tif
6005,train/11_59.tif,59,11,train/11_59_mask.tif
4066,train/12_59.tif,59,12,train/12_59_mask.tif
208,train/13_59.tif,59,13,train/13_59_mask.tif
4976,train/14_59.tif,59,14,train/14_59_mask.tif
4364,train/15_59.tif,59,15,train/15_59_mask.tif
5077,train/16_59.tif,59,16,train/16_59_mask.tif
7640,train/17_59.tif,59,17,train/17_59_mask.tif
4652,train/18_59.tif,59,18,train/18_59_mask.tif
8559,train/19_59.tif,59,19,train/19_59_mask.tif
9604,train/2_59.tif,59,2,train/2_59_mask.tif
9366,train/20_59.tif,59,20,train/20_59_mask.tif
677,train/21_59.tif,59,21,train/21_59_mask.tif
5495,train/22_59.tif,59,22,train/22_59_mask.tif
784,train/23_59.tif,59,23,train/23_59_mask.tif
9782,train/24_59.tif,59,24,train/24_59_mask.tif
6732,train/26_59.tif,59,26,train/26_59_mask.tif
10720,train/27_59.tif,59,27,train/27_59_mask.tif
3271,train/28_59.tif,59,28,train/28_59_mask.tif
1591,train/29_59.tif,59,29,train/29_59_mask.tif
8188,train/3_59.tif,59,3,train/3_59_mask.tif
6487,train/30_59.tif,59,30,train/30_59_mask.tif
224,train/31_59.tif,59,31,train/31_59_mask.tif
6282,train/32_59.tif,59,32,train/32_59_mask.tif
2436,train/33_59.tif,59,33,train/33_59_mask.tif
9550,train/34_59.tif,59,34,train/34_59_mask.tif
7397,train/35_59.tif,59,35,train/35_59_mask.tif
8122,train/36_59.tif,59,36,train/36_59_mask.tif
1380,train/37_59.tif,59,37,train/37_59_mask.tif
11141,train/38_59.tif,59,38,train/38_59_mask.tif
9307,train/39_59.tif,59,39,train/39_59_mask.tif
10842,train/4_59.tif,59,4,train/4_59_mask.tif
9437,train/40_59.tif,59,40,train/40_59_mask.tif
11054,train/41_59.tif,59,41,train/41_59_mask.tif
755,train/42_59.tif,59,42,train/42_59_mask.tif
8811,train/43_59.tif,59,43,train/43_59_mask.tif
284,train/44_59.tif,59,44,train/44_59_mask.tif
9924,train/45_59.tif,59,45,train/45_59_mask.tif
557,train/46_59.tif,59,46,train/46_59_mask.tif
9399,train/47_59.tif,59,47,train/47_59_mask.tif
1502,train/5_59.tif,59,5,train/5_59_mask.tif
4740,train/6_59.tif,59,6,train/6_59_mask.tif
3349,train/7_59.tif,59,7,train/7_59_mask.tif
10504,train/8_59.tif,59,8,train/8_59_mask.tif
2257,train/9_59.tif,59,9,train/9_59_mask.tif
3038,train/1_6.tif,6,1,train/1_6_mask.tif
953,train/10_6.tif,6,10,train/10_6_mask.tif
4260,train/11_6.tif,6,11,train/11_6_mask.tif
